Time, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "4.16 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "Aux26", "4.16 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "Aux27", "4.16 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "Aux28", "4.16 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "Aux29", "4.16 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25", "Aux30"
31, 1928.36344844642, 298.754149061465, 2761.6619893661, 2872.64849719014, 1899.50727218829, 1045.43580815133, 2705.10754896502, 3087.57607384641, 0, 0, 0, 0, 28.8668572663254, 57.3578587656891, 56.5675505581173, 113.097321950772, 28.8668572663254, 57.3578587656891, 0, 0, 56.5675505581173, 0, 28.8668445106901, 0.0000127556352929469, 26.9784005194357, 0.868903974937386, 27.8473044943722, 1.01954001631793, 0, 0, 0, 0, 28.8668572663254, 0, 0, 0, 0, 0, 0, 28.8668445106901, 0, 0, 0, 0, 0, 0, 0.0000127556352929469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1899.50727218829, 0, 0, 0, 0, 0, 0
32, 2135.73661805212, 423.921044792507, 2761.6619893661, 2872.64849719014, 2100.9667783913, 1156.14511071626, 2705.10754896502, 3087.57607384641, 0, 0, 0, 0, 34.7567674278744, 69.1989871985617, 56.5675505581173, 113.097321950772, 34.7567674278744, 69.1989871985617, 0, 0, 56.5675505581173, 0, 34.7567527705516, 0.0000146573227425226, 32.4361604695509, 1.0835521592478, 33.5197126287992, 1.23704014175248, 0, 0, 0, 0, 34.7567674278744, 0, 0, 0, 0, 0, 0, 34.7567527705516, 0, 0, 0, 0, 0, 0, 0.0000146573227425226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2100.9667783913, 0, 0, 0, 0, 0, 0
33, 2277.7705107432, 509.278915895853, 2761.6619893661, 2872.64849719014, 2238.51066733261, 1231.73755700132, 2705.10754896502, 3087.57607384641, 0, 0, 0, 0, 39.2544278441769, 78.2634243906615, 56.5675505581173, 113.097321950772, 39.2544278441769, 78.2634243906615, 0, 0, 56.5675505581173, 0, 39.2544116845919, 0.0000161595849751273, 36.5945656076815, 1.25890569886231, 37.8534713065456, 1.40094037804633, 0, 0, 0, 0, 39.2544278441769, 0, 0, 0, 0, 0, 0, 39.2544116845919, 0, 0, 0, 0, 0, 0, 0.0000161595849751273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2238.51066733261, 0, 0, 0, 0, 0, 0
34, 2446.20265887779, 608.470678055762, 2761.6619893661, 2872.64849719014, 2401.13866784117, 1321.08805514108, 2705.10754896502, 3087.57607384641, 123.109443199704, 0, 127.245365122778, 0, 45.0380721882308, 89.9015887907561, 56.5675505581173, 113.097321950772, 45.0380721882308, 89.9015887907561, 0, 0, 56.5675505581173, 0, 45.038053984781, 0.0000182034498109379, 41.992922617635, 1.44272500426308, 43.4356476218979, 1.60240636288308, 0, 0, 0, 0, 45.0380721882308, 0, 0, 0, 0, 0, 0, 45.038053984781, 0, 0, 0, 0, 0, 0, 0.0000182034498109379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2401.13866784117, 0, 0, 0, 0, 0, 0
35, 2598.43947529207, 701.489745780122, 2761.6619893661, 2872.64849719014, 2547.69793042271, 1401.54754461436, 2705.10754896502, 3087.57607384641, 288.769882554454, 0, 318.529730168192, 0, 50.7187858522511, 101.33400733463, 56.5675505581173, 113.097321950772, 50.7187858522511, 101.33400733463, 0, 0, 56.5675505581173, 0, 50.7187656471872, 0.0000202050639292695, 47.2691663097183, 1.64864735932964, 48.9178136690489, 1.80095197813833, 0, 0, 0, 0, 50.7187858522511, 0, 0, 0, 0, 0, 0, 50.7187656471872, 0, 0, 0, 0, 0, 0, 0.0000202050639292695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2547.69793042271, 0, 0, 0, 0, 0, 0
36, 2558.24216625718, 675.977113765025, 2761.6619893661, 2872.64849719014, 2508.95148261417, 1380.33795795633, 2705.10754896502, 3087.57607384641, 245.27322913014, 0, 266.055726903103, 0, 49.1752011422989, 98.226728724792, 56.5675505581173, 113.097321950772, 49.1752011422989, 98.226728724792, 0, 0, 56.5675505581173, 0, 49.1751814694831, 0.0000196728157516333, 45.8332308685976, 1.59570117966178, 47.428932048259, 1.74624942122417, 0, 0, 0, 0, 49.1752011422989, 0, 0, 0, 0, 0, 0, 49.1751814694831, 0, 0, 0, 0, 0, 0, 0.0000196728157516333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2508.95148261417, 0, 0, 0, 0, 0, 0
37, 2497.0793288544, 637.250203744416, 2761.6619893661, 2872.64849719014, 2450.18523423951, 1348.01648608587, 2705.10754896502, 3087.57607384641, 178.944940917902, 0, 189.138409861214, 0, 46.8836890636118, 93.6137481927953, 56.5675505581173, 113.097321950772, 46.8836890636118, 93.6137481927953, 0, 0, 56.5675505581173, 0, 46.8836701859306, 0.0000188776811893605, 43.7025438116164, 1.51643860644072, 45.2189824180566, 1.66468776787407, 0, 0, 0, 0, 46.8836890636118, 0, 0, 0, 0, 0, 0, 46.8836701859306, 0, 0, 0, 0, 0, 0, 0.0000188776811893605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2450.18523423951, 0, 0, 0, 0, 0, 0
38, 2427.61138665305, 593.382266017678, 2761.6619893661, 2872.64849719014, 2383.2323561776, 1311.26224099281, 2705.10754896502, 3087.57607384641, 103.528940711892, 0, 106.163841879309, 0, 44.3675194528475, 88.5494092837297, 56.5675505581173, 113.097321950772, 44.3675194528475, 88.5494092837297, 0, 0, 56.5675505581173, 0, 44.3675014298938, 0.0000180229537201318, 41.3633192830805, 1.42945101813487, 42.7927703012154, 1.57473112867838, 0, 0, 0, 0, 44.3675194528475, 0, 0, 0, 0, 0, 0, 44.3675014298938, 0, 0, 0, 0, 0, 0, 0.0000180229537201318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2383.2323561776, 0, 0, 0, 0, 0, 0
39, 2387.1644220424, 567.891555145694, 2761.6619893661, 2872.64849719014, 2344.10555536411, 1289.84217190416, 2705.10754896502, 3087.57607384641, 59.5999689458759, 0, 60.0235229231536, 0, 42.9450096749753, 85.6868494307856, 56.5675505581173, 113.097321950772, 42.9450096749753, 85.6868494307856, 0, 0, 56.5675505581173, 0, 42.9449921328012, 0.000017542174113386, 40.0409071214133, 1.38040549987061, 41.4213126212841, 1.5236795115171, 0, 0, 0, 0, 42.9450096749753, 0, 0, 0, 0, 0, 0, 42.9449921328012, 0, 0, 0, 0, 0, 0, 0.000017542174113386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2344.10555536411, 0, 0, 0, 0, 0, 0
40, 2334.37808867132, 534.711163349972, 2761.6619893661, 2872.64849719014, 2293.25414437616, 1261.84429080393, 2705.10754896502, 3087.57607384641, 2.09562009855859, 0, 2.06055207326512, 0, 41.133161790535, 82.0402874010441, 56.5675505581173, 113.097321950772, 41.133161790535, 82.0402874010441, 0, 0, 56.5675505581173, 0, 41.1331448591838, 0.0000169313511842508, 38.3576853408802, 1.31695707232901, 39.6746424132086, 1.45850244597525, 0, 0, 0, 0, 41.133161790535, 0, 0, 0, 0, 0, 0, 41.1331448591838, 0, 0, 0, 0, 0, 0, 0.0000169313511842508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2293.25414437616, 0, 0, 0, 0, 0, 0
41, 2427.34126973674, 593.212862913767, 2761.6619893661, 2872.64849719014, 2382.99569797241, 1311.1169757461, 2705.10754896502, 3087.57607384641, 103.215047764302, 0, 105.829456448199, 0, 44.3578303866371, 88.5297130364427, 56.5675505581173, 113.097321950772, 44.3578303866371, 88.5297130364427, 0, 0, 56.5675505581173, 0, 44.3578123723223, 0.0000180143147497924, 41.3542940086362, 1.42895560666133, 42.7832496152954, 1.57456275702691, 0, 0, 0, 0, 44.3578303866371, 0, 0, 0, 0, 0, 0, 44.3578123723223, 0, 0, 0, 0, 0, 0, 0.0000180143147497924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2382.99569797241, 0, 0, 0, 0, 0, 0
42, 2799.08525293785, 811.352157437284, 2799.08525293785, 2914.30447561545, 2740.98739196562, 1508.22766837095, 2740.98739196562, 3128.54000814344, 486.859091641107, 0, 577.13845392343, 0, 58.1207134454694, 116.245304877001, 58.1207134454694, 116.245304877001, 58.1207134454694, 116.245304877001, 0, 0, 58.1207134454694, 0, 58.1206905777053, 0.0000228677640495123, 54.1730263942648, 1.89334532121666, 56.0663717154827, 2.05431886222262, 0, 0, 0, 0, 58.1207134454694, 0, 0, 0, 0, 0, 0, 58.1206905777053, 0, 0, 0, 0, 0, 0, 0.0000228677640495123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2740.98739196562, 0, 0, 0, 0, 0, 0
43, 2899.62699984303, 875.823083320417, 2899.62699984303, 3029.01020326699, 2837.22341718419, 1561.04690394064, 2837.22341718419, 3238.31810594959, 594.876739192295, 0, 732.312842562826, 0, 62.4257711321403, 124.914789630501, 62.4257711321403, 124.914789630501, 62.4257711321403, 124.914789630501, 0, 0, 62.4257711321403, 0, 62.4257467337182, 0.000024398422108831, 58.182678282534, 2.0388217831855, 60.2215000657187, 2.20424666799947, 0, 0, 0, 0, 62.4257711321403, 0, 0, 0, 0, 0, 0, 62.4257467337182, 0, 0, 0, 0, 0, 0, 0.000024398422108831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2837.22341718419, 0, 0, 0, 0, 0, 0
44, 2792.1787450976, 806.931858188094, 2899.62699984303, 3029.01020326699, 2734.3234904651, 1504.60213415705, 2837.22341718419, 3238.31810594959, 479.428513186318, 0, 566.819809383721, 0, 57.8322179926726, 115.664539317201, 62.4257711321403, 124.914789630501, 57.8322179926726, 115.664539317201, 0, 0, 62.4257711321403, 0, 57.8321952348855, 0.000022757787135911, 53.9041907935993, 1.88373776395529, 55.7879285575558, 2.04426667732968, 0, 0, 0, 0, 57.8322179926726, 0, 0, 0, 0, 0, 0, 57.8321952348855, 0, 0, 0, 0, 0, 0, 0.000022757787135911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2734.3234904651, 0, 0, 0, 0, 0, 0
45, 2682.68216615202, 737.044144015734, 2899.62699984303, 3029.01020326699, 2629.28567929037, 1446.94276260784, 2837.22341718419, 3238.31810594959, 361.40370433184, 0, 409.357860278898, 0, 53.373857526255, 106.687383313097, 62.4257711321403, 124.914789630501, 53.373857526255, 106.687383313097, 0, 0, 62.4257711321403, 0, 53.3738363325008, 0.0000211937542443039, 49.7538351972975, 1.73203146937636, 51.4858666666738, 1.88796966582702, 0, 0, 0, 0, 53.373857526255, 0, 0, 0, 0, 0, 0, 53.3738363325008, 0, 0, 0, 0, 0, 0, 0.0000211937542443039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2629.28567929037, 0, 0, 0, 0, 0, 0
46, 2508.3643557863, 633.242504977429, 2899.62699984303, 3029.01020326699, 2461.63066818083, 1354.78503697054, 2837.22341718419, 3238.31810594959, 174.388916311847, 0, 183.927001682899, 0, 46.7483436319872, 93.3256409486256, 62.4257711321403, 124.914789630501, 46.7483436319872, 93.3256409486256, 0, 0, 62.4257711321403, 0, 46.7483248053329, 0.0000188266543259771, 43.5790865323285, 1.51006766109984, 45.08915419343, 1.65917061190288, 0, 0, 0, 0, 46.7483436319872, 0, 0, 0, 0, 0, 0, 46.7483248053329, 0, 0, 0, 0, 0, 0, 0.0000188266543259771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2461.63066818083, 0, 0, 0, 0, 0, 0
47, 2253.80166320329, 476.597312235675, 2899.62699984303, 3029.01020326699, 2215.7684969937, 1219.71473115468, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 38.0472518699371, 75.8192905936865, 62.4257711321403, 124.914789630501, 38.0472518699371, 75.8192905936865, 0, 0, 62.4257711321403, 0, 38.0472360013665, 0.0000158685706192067, 35.4994003454245, 1.1984140481611, 36.6978143935847, 1.34942160778182, 0, 0, 0, 0, 38.0472518699371, 0, 0, 0, 0, 0, 0, 38.0472360013665, 0, 0, 0, 0, 0, 0, 0.0000158685706192067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2215.7684969937, 0, 0, 0, 0, 0, 0
48, 2022.29823695843, 342.779263309776, 2899.62699984303, 3029.01020326699, 1991.1794167338, 1096.21960795556, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 31.1363945761228, 61.9049698256564, 62.4257711321403, 124.914789630501, 31.1363945761228, 61.9049698256564, 0, 0, 62.4257711321403, 0, 31.1363810510223, 0.0000135251004841642, 29.0825327588874, 0.953157085404652, 30.0356898442918, 1.10069120673044, 0, 0, 0, 0, 31.1363945761228, 0, 0, 0, 0, 0, 0, 31.1363810510223, 0, 0, 0, 0, 0, 0, 0.0000135251004841642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1991.1794167338, 0, 0, 0, 0, 0, 0
49, 1800.41756222643, 223.413704881595, 2899.62699984303, 3029.01020326699, 1774.78382366941, 976.902106628006, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 25.623705496496, 50.8374521293812, 62.4257711321403, 124.914789630501, 25.623705496496, 50.8374521293812, 0, 0, 62.4257711321403, 0, 25.6236937591165, 0.0000117373794822227, 23.9544631821386, 0.771776089977389, 24.7262392721166, 0.897454486999925, 0, 0, 0, 0, 25.623705496496, 0, 0, 0, 0, 0, 0, 25.6236937591165, 0, 0, 0, 0, 0, 0, 0.0000117373794822227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774.78382366941, 0, 0, 0, 0, 0, 0
50, 1668.60806029875, 142.770007052412, 2899.62699984303, 3029.01020326699, 1646.00115932937, 906.116590970975, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 22.599880832089, 44.7605737097778, 62.4257711321403, 124.914789630501, 22.599880832089, 44.7605737097778, 0, 0, 62.4257711321403, 0, 22.5998699580951, 0.0000108739938634348, 21.1616313363925, 0.659625504454349, 21.8212568408471, 0.778613117248017, 0, 0, 0, 0, 22.599880832089, 0, 0, 0, 0, 0, 0, 22.5998699580951, 0, 0, 0, 0, 0, 0, 0.0000108739938634348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1646.00115932937, 0, 0, 0, 0, 0, 0
51, 1593.15439155113, 96.7963510837006, 2899.62699984303, 3029.01020326699, 1572.04259606405, 865.5154164139, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 21.0117962254795, 41.5699683536018, 62.4257711321403, 124.914789630501, 21.0117962254795, 41.5699683536018, 0, 0, 62.4257711321403, 0, 21.0117857916415, 0.000010433838014271, 19.6970400957902, 0.599771827489903, 20.2968119232801, 0.714973868361341, 0, 0, 0, 0, 21.0117962254795, 0, 0, 0, 0, 0, 0, 21.0117857916415, 0, 0, 0, 0, 0, 0, 0.000010433838014271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1572.04259606405, 0, 0, 0, 0, 0, 0
52, 1559.0305117325, 76.0637939663992, 2899.62699984303, 3029.01020326699, 1538.65845332255, 847.127828421834, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 20.3270958395216, 40.1943269202839, 62.4257711321403, 124.914789630501, 20.3270958395216, 40.1943269202839, 0, 0, 62.4257711321403, 0, 20.3270855860778, 0.0000102534438074235, 19.0664217835838, 0.573467109252207, 19.6398888928362, 0.687196693241548, 0, 0, 0, 0, 20.3270958395216, 0, 0, 0, 0, 0, 0, 20.3270855860778, 0, 0, 0, 0, 0, 0, 0.0000102534438074235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1538.65845332255, 0, 0, 0, 0, 0, 0
53, 1567.6183291622, 81.2876894755538, 2899.62699984303, 3029.01020326699, 1547.13252763604, 851.752986413927, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 20.497096446133, 40.5357210533682, 62.4257711321403, 124.914789630501, 20.497096446133, 40.5357210533682, 0, 0, 62.4257711321403, 0, 20.4970861473892, 0.0000102987437828475, 19.2231175421948, 0.579866578544512, 19.8029841207394, 0.694102026649851, 0, 0, 0, 0, 20.497096446133, 0, 0, 0, 0, 0, 0, 20.4970861473892, 0, 0, 0, 0, 0, 0, 0.0000102987437828475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1547.13252763604, 0, 0, 0, 0, 0, 0
54, 1606.83502702465, 105.136800285183, 2899.62699984303, 3029.01020326699, 1585.59557820615, 872.874068518298, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 21.2914135073574, 42.1314122744565, 62.4257711321403, 124.914789630501, 21.2914135073574, 42.1314122744565, 0, 0, 62.4257711321403, 0, 21.2914029964002, 0.00001051095714176, 19.9550969720885, 0.610077823799758, 20.5651747958888, 0.726228200511411, 0, 0, 0, 0, 21.2914135073574, 0, 0, 0, 0, 0, 0, 21.2914029964002, 0, 0, 0, 0, 0, 0, 0.00001051095714176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1585.59557820615, 0, 0, 0, 0, 0, 0
55, 1709.0792344401, 167.484294930439, 2899.62699984303, 3029.01020326699, 1685.5902302803, 927.869444847237, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 23.494515858198, 46.5582759366607, 62.4257711321403, 124.914789630501, 23.494515858198, 46.5582759366607, 0, 0, 62.4257711321403, 0, 23.4945047351024, 0.0000111230955503032, 21.9874139752054, 0.693029139879364, 22.680443115085, 0.814061620017434, 0, 0, 0, 0, 23.494515858198, 0, 0, 0, 0, 0, 0, 23.4945047351024, 0, 0, 0, 0, 0, 0, 0.0000111230955503032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1685.5902302803, 0, 0, 0, 0, 0, 0
56, 1837.66673476067, 246.285548104708, 2899.62699984303, 3029.01020326699, 1811.13837348332, 996.867893868033, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 26.5357718664562, 52.6706887576732, 62.4257711321403, 124.914789630501, 26.5357718664562, 52.6706887576732, 0, 0, 62.4257711321403, 0, 26.5357598634986, 0.0000120029576483836, 24.7978448452369, 0.805119534147499, 25.6029643793841, 0.932795484114426, 0, 0, 0, 0, 26.5357718664562, 0, 0, 0, 0, 0, 0, 26.5357598634986, 0, 0, 0, 0, 0, 0, 0.0000120029576483836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1811.13837348332, 0, 0, 0, 0, 0, 0
57, 2008.08723580989, 351.376430413435, 2899.62699984303, 3029.01020326699, 1977.04056081599, 1088.02834214646, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 31.034267281627, 61.7153704619963, 62.4257711321403, 124.914789630501, 31.034267281627, 61.7153704619963, 0, 0, 62.4257711321403, 0, 31.0342539030637, 0.0000133785633047855, 28.9618111120861, 0.968223329145203, 29.93003444123, 1.10421946183361, 0, 0, 0, 0, 31.034267281627, 0, 0, 0, 0, 0, 0, 31.0342539030637, 0, 0, 0, 0, 0, 0, 0.0000133785633047855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1977.04056081599, 0, 0, 0, 0, 0, 0
58, 2176.23231930273, 449.149323485284, 2899.62699984303, 3029.01020326699, 2140.21712267209, 1177.70592132195, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 35.9970961868796, 71.693591014516, 62.4257711321403, 124.914789630501, 35.9970961868796, 71.693591014516, 0, 0, 62.4257711321403, 0, 35.9970811299577, 0.0000150569219704093, 33.587259963065, 1.12691782645551, 34.7141777895193, 1.28290334043832, 0, 0, 0, 0, 35.9970961868796, 0, 0, 0, 0, 0, 0, 35.9970811299577, 0, 0, 0, 0, 0, 0, 0.0000150569219704093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2140.21712267209, 0, 0, 0, 0, 0, 0
59, 2243.35805627425, 491.064171279189, 2899.62699984303, 3029.01020326699, 2205.24487310612, 1213.40011657531, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 38.1201797955394, 75.9640947088358, 62.4257711321403, 124.914789630501, 38.1201797955394, 75.9640947088358, 0, 0, 62.4257711321403, 0, 38.1201640418973, 0.0000157536421185965, 35.5584250413739, 1.20078738418492, 36.7592124255567, 1.36095161634056, 0, 0, 0, 0, 38.1201797955394, 0, 0, 0, 0, 0, 0, 38.1201640418973, 0, 0, 0, 0, 0, 0, 0.0000157536421185965, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2205.24487310612, 0, 0, 0, 0, 0, 0
60, 2295.79454826766, 520.571161878075, 2899.62699984303, 3029.01020326699, 2255.9391441299, 1241.30789045837, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 39.849881604661, 79.4614476659632, 62.4257711321403, 124.914789630501, 39.849881604661, 79.4614476659632, 0, 0, 62.4257711321403, 0, 39.8498652453891, 0.0000163592718418398, 37.1475125936665, 1.27967626273129, 38.427188856397, 1.4226763889921, 0, 0, 0, 0, 39.849881604661, 0, 0, 0, 0, 0, 0, 39.8498652453891, 0, 0, 0, 0, 0, 0, 0.0000163592718418398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2255.9391441299, 0, 0, 0, 0, 0, 0
61, 2310.81499406095, 529.989049925842, 2899.62699984303, 3029.01020326699, 2270.49800388169, 1249.27936257127, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 40.3505313874455, 80.4686458905077, 62.4257711321403, 124.914789630501, 40.3505313874455, 80.4686458905077, 0, 0, 62.4257711321403, 0, 40.3505148594233, 0.0000165280222747954, 37.6125253082435, 1.29706138652715, 38.9095866947698, 1.44092816465349, 0, 0, 0, 0, 40.3505313874455, 0, 0, 0, 0, 0, 0, 40.3505148594233, 0, 0, 0, 0, 0, 0, 0.0000165280222747954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2270.49800388169, 0, 0, 0, 0, 0, 0
62, 2256.89538511342, 496.207316006735, 2899.62699984303, 3029.01020326699, 2218.20233282785, 1220.65816270491, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 38.5732902867218, 76.8934483957236, 62.4257711321403, 124.914789630501, 38.5732902867218, 76.8934483957236, 0, 0, 62.4257711321403, 0, 38.5732743511327, 0.0000159355891026491, 35.9616292371533, 1.23555858858077, 37.1971878257343, 1.37608652539841, 0, 0, 0, 0, 38.5732902867218, 0, 0, 0, 0, 0, 0, 38.5732743511327, 0, 0, 0, 0, 0, 0, 0.0000159355891026491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2218.20233282785, 0, 0, 0, 0, 0, 0
63, 2200.1077140909, 460.714230976075, 2899.62699984303, 3029.01020326699, 2163.223450148, 1190.46783969363, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 36.7589358028731, 73.2433591528304, 62.4257711321403, 124.914789630501, 36.7589358028731, 73.2433591528304, 0, 0, 62.4257711321403, 0, 36.7589204592745, 0.0000153435985725187, 34.2774888119852, 1.17194020278559, 35.4494290147718, 1.30949144450273, 0, 0, 0, 0, 36.7589358028731, 0, 0, 0, 0, 0, 0, 36.7589204592745, 0, 0, 0, 0, 0, 0, 0.0000153435985725187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2163.223450148, 0, 0, 0, 0, 0, 0
64, 2167.21227006879, 440.196509467274, 2899.62699984303, 3029.01020326699, 2131.4049776658, 1172.95944829883, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 35.735002808412, 71.1833877234676, 62.4257711321403, 124.914789630501, 35.735002808412, 71.1833877234676, 0, 0, 62.4257711321403, 0, 35.7349877983409, 0.0000150100711474949, 33.3275583894446, 1.13570568927141, 34.4632640787166, 1.2717237196243, 0, 0, 0, 0, 35.735002808412, 0, 0, 0, 0, 0, 0, 35.7349877983409, 0, 0, 0, 0, 0, 0, 0.0000150100711474949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2131.4049776658, 0, 0, 0, 0, 0, 0
65, 2310.58460739361, 529.844176460925, 2899.62699984303, 3029.01020326699, 2270.25882637823, 1249.15793250683, 2837.22341718419, 3238.31810594959, 0, 0, 0, 0, 40.3428812482351, 80.4532721871982, 62.4257711321403, 124.914789630501, 40.3428812482351, 80.4532721871982, 0, 0, 62.4257711321403, 0, 40.3428647231789, 0.0000165250561665324, 37.6054090248921, 1.29680502234349, 38.9022140472342, 1.44065067594477, 0, 0, 0, 0, 40.3428812482351, 0, 0, 0, 0, 0, 0, 40.3428647231789, 0, 0, 0, 0, 0, 0, 0.0000165250561665324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2270.25882637823, 0, 0, 0, 0, 0, 0
66, 2704.85868117939, 757.939576225256, 2899.62699984303, 3029.01020326699, 2650.58828150246, 1458.51734916304, 2837.22341718419, 3238.31810594959, 387.179575978879, 0, 442.793674337381, 0, 54.2831418441983, 108.493760963945, 62.4257711321403, 124.914789630501, 54.2831418441983, 108.493760963945, 0, 0, 62.4257711321403, 0, 54.2831204114471, 0.0000214327512655491, 50.5874393736341, 1.76978324849474, 52.3572226221304, 1.92589778931662, 0, 0, 0, 0, 54.2831418441983, 0, 0, 0, 0, 0, 0, 54.2831204114471, 0, 0, 0, 0, 0, 0, 0.0000214327512655491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2650.58828150246, 0, 0, 0, 0, 0, 0
67, 2821.96556531287, 832.749629968474, 2899.62699984303, 3029.01020326699, 2762.87211249321, 1520.14240902479, 2837.22341718419, 3238.31810594959, 513.254328336351, 0, 614.219763678207, 0, 59.1169229660503, 118.225554153791, 62.4257711321403, 124.914789630501, 59.1169229660503, 118.225554153791, 0, 0, 62.4257711321403, 0, 59.1168998316416, 0.0000231344087695291, 55.0874481577615, 1.93398701199319, 57.0214351697551, 2.09546466188652, 0, 0, 0, 0, 59.1169229660503, 0, 0, 0, 0, 0, 0, 59.1168998316416, 0, 0, 0, 0, 0, 0, 0.0000231344087695291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2762.87211249321, 0, 0, 0, 0, 0, 0
